

辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形),
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,生息,生息,セイソク,名詞-普通名詞-サ変可能,,,セーソク,セイソク,漢,生息,セイソク
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,LeCoeuretal,,,感動詞,,,,,,,　
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,2002,,,名詞,,,,,,,　
現代語,I,;,,,名詞,,,,,,,　
現代語,I,Grashof,,,名詞,,,,,,,　
現代語,I,-,,,名詞,,,,,,,　
現代語,B,okdam,,,名詞,,,,,,,　
現代語,I,&,＆,,補助記号-一般,,,,,記号,&,
現代語,I,vanLangevelde,,,名詞,,,,,,,　
現代語,I,2005,,,名詞,,,,,,,　
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,I,．,．,,補助記号-句点,,,,,記号,．,
現代語,I,例えば,例えば,タトエバ,副詞,,,タトエバ,タトエバ,和,例えば,タトエバ
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,ヨーロッパ,ヨーロッパ-Europa,ヨーロッパ,名詞-固有名詞-地名-一般,,,ヨーロッパ,ヨーロッパ,固,ヨーロッパ,ヨーロッパ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,農地,農地,ノウチ,名詞-普通名詞-一般,,,ノーチ,ノウチ,漢,農地,ノウチ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,辺縁,辺縁,ヘンエン,名詞-普通名詞-一般,,,ヘンエン,ヘンエン,漢,辺縁,ヘンエン
現代語,I,部,部,ブ,名詞-普通名詞-助数詞可能,,,ブ,ブ,漢,部,ブ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,fieldmargin,,,名詞,,,,,,,　
現代語,I,,,,,名詞,,,,,,,　
現代語,I,fieldedge,,,名詞,,,,,,,　
現代語,I,,,,,名詞,,,,,,,　
現代語,I,fieldbaundary,,,名詞,,,,,,,　
現代語,I,など,など,ナド,助詞-副助詞,,,ナド,ナド,和,など,ナド
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,よば,呼ぶ,ヨブ,動詞-一般,五段-バ行,未然形-一般,ヨバ,ヨバ,和,よぶ,ヨブ
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,種,種,シュ,名詞-普通名詞-助数詞可能,,,シュ,シュ,漢,種,シュ
現代語,I,多様,多様,タヨウ,形状詞-一般,,,タヨー,タヨウ,漢,多様,タヨウ
現代語,I,性,性,セイ,接尾辞-名詞的-一般,,,セー,セイ,漢,性,セイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,高,高い,タカイ,形容詞-一般,形容詞,語幹-一般,タカ,タカ,和,高い,タカイ
現代語,I,さ,さ,サ,接尾辞-名詞的-一般,,,サ,サ,和,さ,サ
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,Kleijnetal,,,感動詞,,,,,,,　
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,2001,,,名詞,,,,,,,　
現代語,I,;,,,名詞,,,,,,,　
現代語,B,atáryetal,,,名詞,,,,,,,　
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,2,二,ニ,名詞-数詞,,,ニ,ニ,漢,2,ニ
現代語,I,0,ゼロ-zero,ゼロ,名詞-数詞,,,ゼロ,ゼロ,外,0,ゼロ
現代語,I,1,一,イチ,名詞-数詞,,,イチ,イチ,漢,1,イチ
現代語,I,2,二,ニ,名詞-数詞,,,ニ,ニ,漢,2,ニ
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,I,や,や,ヤ,助詞-副助詞,,,ヤ,ヤ,和,や,ヤ
現代語,I,生物,生物,セイブツ,名詞-普通名詞-一般,,,セーブツ,セイブツ,漢,生物,セイブツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,逃避,逃避,トウヒ,名詞-普通名詞-サ変可能,,,トーヒ,トウヒ,漢,逃避,トウヒ
現代語,I,場所,場所,バショ,名詞-普通名詞-一般,,,バショ,バショ,混,場所,バショ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,重要,重要,ジュウヨウ,形状詞-一般,,,ジューヨー,ジュウヨウ,漢,重要,ジュウヨウ
現代語,I,性,性,セイ,接尾辞-名詞的-一般,,,セー,セイ,漢,性,セイ
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,Marshall,,,名詞,,,,,,,　
現代語,I,&,＆,,補助記号-一般,,,,,記号,&,
現代語,I,Moonen,,,名詞,,,,,,,　
現代語,I,2002,,,名詞,,,,,,,　
現代語,I,;,,,名詞,,,,,,,　
現代語,I,Smartetal,,,名詞,,,,,,,　
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,2002,,,名詞,,,,,,,　
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,指摘,指摘,シテキ,名詞-普通名詞-サ変可能,,,シテキ,シテキ,漢,指摘,シテキ
現代語,I,さ,為る,スル,動詞-非自立可能,サ行変格,未然形-サ,サ,サ,和,する,スル
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,．,．,,補助記号-句点,,,,,記号,．,
現代語,I,しかし,然し,シカシ,接続詞,,,シカシ,シカシ,和,しかし,シカシ
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,農村,農村,ノウソン,名詞-普通名詞-一般,,,ノーソン,ノウソン,漢,農村,ノウソン
現代語,I,景観,景観,ケイカン,名詞-普通名詞-一般,,,ケーカン,ケイカン,漢,景観,ケイカン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,おけ,於く,オク,動詞-一般,文語四段-カ行,命令形,オケ,オケ,和,おく,オク
現代語,I,る,り,リ,助動詞,文語助動詞-リ,連体形-一般,ル,ル,和,り,リ
現代語,I,生物,生物,セイブツ,名詞-普通名詞-一般,,,セーブツ,セイブツ,漢,生物,セイブツ
現代語,I,多様,多様,タヨウ,形状詞-一般,,,タヨー,タヨウ,漢,多様,タヨウ
現代語,I,性,性,セイ,接尾辞-名詞的-一般,,,セー,セイ,漢,性,セイ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,土地,土地,トチ,名詞-普通名詞-一般,,,トチ,トチ,漢,土地,トチ
現代語,I,利用,利用,リヨウ,名詞-普通名詞-サ変可能,,,リヨー,リヨウ,漢,利用,リヨウ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,変化,変化,ヘンカ,名詞-普通名詞-サ変可能,,,ヘンカ,ヘンカ,漢,変化,ヘンカ
現代語,I,や,や,ヤ,助詞-副助詞,,,ヤ,ヤ,和,や,ヤ
現代語,I,耕作,耕作,コウサク,名詞-普通名詞-サ変可能,,,コーサク,コウサク,漢,耕作,コウサク
現代語,I,放棄,放棄,ホウキ,名詞-普通名詞-サ変可能,,,ホーキ,ホウキ,漢,放棄,ホウキ
現代語,I,など,など,ナド,助詞-副助詞,,,ナド,ナド,和,など,ナド
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,よっ,因る,ヨル,動詞-一般,五段-ラ行,連用形-促音便,ヨッ,ヨッ,和,よる,ヨル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,世界,世界,セカイ,名詞-普通名詞-一般,,,セカイ,セカイ,漢,世界,セカイ
現代語,I,各地,各地,カクチ,名詞-普通名詞-一般,,,カクチ,カクチ,漢,各地,カクチ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,減少,減少,ゲンショウ,名詞-普通名詞-サ変可能,,,ゲンショー,ゲンショウ,漢,減少,ゲンショウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,Tilmanetal,,,感動詞,,,,,,,　
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,2001,,,名詞,,,,,,,　
現代語,I,;,,,名詞,,,,,,,　
現代語,I,Foleyetal,,,名詞,,,,,,,　
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,2005,,,名詞,,,,,,,　
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,I,．,．,,補助記号-句点,,,,,記号,．,
現代語,I,日本,日本,ニッポン,名詞-固有名詞-地名-国,,,ニッポン,ニッポン,固,日本,ニッポン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,おい,於く,オク,動詞-一般,五段-カ行,連用形-イ音便,オイ,オイ,和,おく,オク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,水田,水田,スイデン,名詞-普通名詞-一般,,,スイデン,スイデン,漢,水田,スイデン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,辺縁,辺縁,ヘンエン,名詞-普通名詞-一般,,,ヘンエン,ヘンエン,漢,辺縁,ヘンエン
現代語,I,部,部,ブ,名詞-普通名詞-助数詞可能,,,ブ,ブ,漢,部,ブ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,畦畔,畦畔,ケイハン,名詞-普通名詞-一般,,,ケーハン,ケイハン,漢,畦畔,ケイハン
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,あり,有る,アル,動詞-非自立可能,五段-ラ行,連用形-一般,アリ,アリ,和,ある,アル
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,畦畔,畦畔,ケイハン,名詞-普通名詞-一般,,,ケーハン,ケイハン,漢,畦畔,ケイハン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,成立,成立,セイリツ,名詞-普通名詞-サ変可能,,,セーリツ,セイリツ,漢,成立,セイリツ
現代語,I,する,為る,スル,動詞-非自立可能,サ行変格,連体形-一般,スル,スル,和,する,スル
現代語,I,半,半,ハン,名詞-普通名詞-一般,,,ハン,ハン,漢,半,ハン
現代語,I,自然,自然,シゼン,名詞-普通名詞-一般,,,シゼン,シゼン,漢,自然,シゼン
現代語,I,草原,草原,ソウゲン,名詞-普通名詞-一般,,,ソーゲン,ソウゲン,漢,草原,ソウゲン
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,生物,生物,セイブツ,名詞-普通名詞-一般,,,セーブツ,セイブツ,漢,生物,セイブツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,生息,生息,セイソク,名詞-普通名詞-サ変可能,,,セーソク,セイソク,漢,生息,セイソク
現代語,I,場所,場所,バショ,名詞-普通名詞-一般,,,バショ,バショ,混,場所,バショ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,重要,重要,ジュウヨウ,形状詞-一般,,,ジューヨー,ジュウヨウ,漢,重要,ジュウヨウ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,連体形-一般,アル,アル,和,ある,アル
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,丑,丑,ウシ,名詞-普通名詞-一般,,,ウシ,ウシ,和,丑,ウシ
現代語,I,丸,丸,マル,接尾辞-名詞的-一般,,,マル,マル,和,丸,マル
現代語,I,2,二,ニ,名詞-数詞,,,ニ,ニ,漢,2,ニ
現代語,I,0,ゼロ-zero,ゼロ,名詞-数詞,,,ゼロ,ゼロ,外,0,ゼロ
現代語,I,1,一,イチ,名詞-数詞,,,イチ,イチ,漢,1,イチ
現代語,I,2,二,ニ,名詞-数詞,,,ニ,ニ,漢,2,ニ
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,I,．,．,,補助記号-句点,,,,,記号,．,
現代語,I,2,二,ニ,名詞-数詞,,,ニ,ニ,漢,2,ニ
現代語,I,0,ゼロ-zero,ゼロ,名詞-数詞,,,ゼロ,ゼロ,外,0,ゼロ
現代語,I,1,一,イチ,名詞-数詞,,,イチ,イチ,漢,1,イチ
現代語,I,1,一,イチ,名詞-数詞,,,イチ,イチ,漢,1,イチ
現代語,I,年,年,ネン,名詞-普通名詞-助数詞可能,,,ネン,ネン,漢,年,ネン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,おけ,於く,オク,動詞-一般,文語四段-カ行,命令形,オケ,オケ,和,おく,オク
現代語,I,る,り,リ,助動詞,文語助動詞-リ,連体形-一般,ル,ル,和,り,リ
現代語,I,日本,日本,ニッポン,名詞-固有名詞-地名-国,,,ニッポン,ニッポン,固,日本,ニッポン
現代語,I,全体,全体,ゼンタイ,名詞-普通名詞-一般,,,ゼンタイ,ゼンタイ,漢,全体,ゼンタイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,水田,水田,スイデン,名詞-普通名詞-一般,,,スイデン,スイデン,漢,水田,スイデン
現代語,I,畦畔,畦畔,ケイハン,名詞-普通名詞-一般,,,ケーハン,ケイハン,漢,畦畔,ケイハン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,面積,面積,メンセキ,名詞-普通名詞-一般,,,メンセキ,メンセキ,漢,面積,メンセキ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,約,約,ヤク,接頭辞,,,ヤク,ヤク,漢,約,ヤク
現代語,I,1,一,イチ,名詞-数詞,,,イチ,イチ,漢,1,イチ
現代語,I,4,四,ヨン,名詞-数詞,,,ヨン,ヨン,和,4,ヨン
現代語,I,万,万,マン,名詞-数詞,,,マン,マン,漢,万,マン
現代語,I,h,Ｈ,エイチ,記号-文字,,,エイチ,エイチ,記号,h,エイチ
現代語,I,a,Ａ,エー,記号-文字,,,エー,エー,記号,a,エー
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,あり,有る,アル,動詞-非自立可能,五段-ラ行,連用形-一般,アリ,アリ,和,ある,アル
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,総務,総務,ソウム,名詞-普通名詞-一般,,,ソーム,ソウム,漢,総務,ソウム
現代語,I,省,省,ショウ,接尾辞-名詞的-一般,,,ショー,ショウ,漢,省,ショウ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,政府,政府,セイフ,名詞-普通名詞-一般,,,セーフ,セイフ,漢,政府,セイフ
現代語,I,統計,統計,トウケイ,名詞-普通名詞-サ変可能,,,トーケー,トウケイ,漢,統計,トウケイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,総合,総合,ソウゴウ,名詞-普通名詞-サ変可能,,,ソーゴー,ソウゴウ,漢,総合,ソウゴウ
現代語,I,窓口,窓口,マドグチ,名詞-普通名詞-一般,,,マドグチ,マドグチ,和,窓口,マドグチ
現代語,I,，,，,,補助記号-読点,,,,,記号,，,
現代語,I,本,本,ホン,接頭辞,,,ホン,ホン,漢,本,ホン
現代語,I,最大,最大,サイダイ,名詞-普通名詞-一般,,,サイダイ,サイダイ,漢,最大,サイダイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,さ,為る,スル,動詞-非自立可能,サ行変格,未然形-サ,サ,サ,和,する,スル
現代語,I,れる,れる,レル,助動詞,助動詞-レル,連体形-一般,レル,レル,和,れる,レル
現代語,I,阿蘇,アソ,アソ,名詞-固有名詞-地名-一般,,,アソ,アソ,固,阿蘇,アソ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,草原,草原,ソウゲン,名詞-普通名詞-一般,,,ソーゲン,ソウゲン,漢,草原,ソウゲン
現代語,I,面積,面積,メンセキ,名詞-普通名詞-一般,,,メンセキ,メンセキ,漢,面積,メンセキ
現代語,I,約,約,ヤク,接頭辞,,,ヤク,ヤク,漢,約,ヤク
現代語,I,2,二,ニ,名詞-数詞,,,ニ,ニ,漢,2,ニ
現代語,I,.,．,,補助記号-句点,,,,,記号,.,
現代語,I,3,三,サン,名詞-数詞,,,サン,サン,漢,3,サン
現代語,I,万,万,マン,名詞-数詞,,,マン,マン,漢,万,マン
現代語,I,h,Ｈ,エイチ,記号-文字,,,エイチ,エイチ,記号,h,エイチ
現代語,I,a,Ａ,エー,記号-文字,,,エー,エー,記号,a,エー
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,約,約,ヤク,接頭辞,,,ヤク,ヤク,漢,約,ヤク
現代語,I,6,六,ロク,名詞-数詞,,,ロク,ロク,漢,6,ロク
現代語,I,倍,倍,バイ,名詞-普通名詞-助数詞可能,,,バイ,バイ,漢,倍,バイ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,あたる,当たる,アタル,動詞-一般,五段-ラ行,終止形-一般,アタル,アタル,和,あたる,アタル
現代語,I,．,．,,補助記号-句点,,,,,記号,．,
現代語,I,主に,主に,オモニ,副詞,,,オモニ,オモニ,和,主に,オモニ
現代語,I,採草,採草,サイソウ,名詞-普通名詞-一般,,,サイソー,サイソウ,漢,採草,サイソウ
現代語,I,地,地,チ,名詞-普通名詞-一般,,,チ,チ,漢,地,チ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,維持,維持,イジ,名詞-普通名詞-サ変可能,,,イジ,イジ,漢,維持,イジ
現代語,I,さ,為る,スル,動詞-非自立可能,サ行変格,未然形-サ,サ,サ,和,する,スル
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,き,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,くる,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,山地,山地,サンチ,名詞-普通名詞-一般,,,サンチ,サンチ,漢,山地,サンチ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,半,半,ハン,名詞-普通名詞-一般,,,ハン,ハン,漢,半,ハン
現代語,I,自然,自然,シゼン,名詞-普通名詞-一般,,,シゼン,シゼン,漢,自然,シゼン
